Time;689 Laser;Blue laser;Chamber-side;Electronics Rm;Enclosure Air;Outside Enclosure;Oven-side
2017-08-04T14:52:00-04:00;7.39291306954;6.94885961266;5.74297465278;6.00218793413;5.57282098309;7.99272563148;-2.02605543013
2017-08-04T14:53:00-04:00;7.47742603771;7.03844791662;5.74297465278;5.99207378431;5.67868998484;7.93084726045;-1.96226507926
2017-08-04T14:54:00-04:00;7.68206438687;7.03844791662;5.74297465278;5.82475616952;5.77182330834;7.89982037934;-1.89873882417
2017-08-04T14:55:00-04:00;7.62610848847;7.07496981656;5.70503588724;6.00911047988;5.78549782735;7.9289898128;-1.89873882417
2017-08-04T14:56:00-04:00;7.77468158397;7.23743482822;5.70503588724;6.16313116774;5.82534094439;8.02038295215;-1.83547553983
2017-08-04T14:57:00-04:00;7.86729611144;7.27374208493;5.74297465278;6.466900201;5.90425651368;8.01778984141;-1.83547553983
2017-08-04T14:58:00-04:00;7.81935123915;7.20104630514;5.78082692357;6.54197282106;5.79140069995;8.01778984141;-1.6889533173
2017-08-04T15:00:00-04:00;7.88358239792;7.29067957878;5.9454803421;6.3914844496;5.95928890743;8.07763844354;-1.605439158
2017-08-04T15:01:00-04:00;7.94771996594;7.25418610918;5.98309685348;6.34001499471;5.97751342695;8.1091068536;-1.605439158
2017-08-04T15:02:00-04:00;8.07571746033;7.21761195196;6.02062709052;6.41520575535;6.0575142603;8.29173512214;-1.605439158
2017-08-04T15:03:00-04:00;8.14594775489;7.27050656847;6.09543185113;6.11235419264;6.07650536635;8.26022101623;-1.6685288727
2017-08-04T15:05:00-04:00;8.16158774502;7.27050656847;6.13270720341;6.22657968958;5.85055464135;8.29173512214;-1.73187958284
2017-08-04T15:06:00-04:00;8.1361545368;7.23374363177;6.16989652825;6.18859193662;5.85675862572;8.3515076719;-1.58506530415
2017-08-04T15:07:00-04:00;8.26104192238;7.28639243191;6.20700165905;6.26447819711;5.79432260521;8.31990981951;-1.64845974471
2017-08-04T15:08:00-04:00;8.26380192289;7.21240269671;6.20700165905;6.22657968958;5.85268823416;8.44279124067;-1.77604019677
2017-08-04T15:09:00-04:00;8.17569245186;7.12296044397;6.33344677299;6.27770441246;5.78703975084;8.41117048029;-1.84023215453
2017-08-04T15:10:00-04:00;8.35925159925;7.12296044397;6.33344677299;6.12476192458;5.75147140052;8.41117048029;-1.84023215453
2017-08-04T15:11:00-04:00;8.08511640069;7.12296044397;6.29639750348;6.08630114236;5.75147140052;8.5340699817;-1.98793793702
2017-08-04T15:12:00-04:00;8.08511640069;7.03351452886;6.29639750348;6.17527330611;5.78324416161;8.50242630624;-2.05262899442
2017-08-04T15:13:00-04:00;8.05480125409;7.03351452886;6.29639750348;6.05926625615;5.46269311037;8.56195534211;-2.05262899442
2017-08-04T15:16:00-04:00;8.084946117;7.07049792944;6.38578795362;6.07029721087;5.33946137501;8.59368077869;-2.07118823499
2017-08-04T15:17:00-04:00;7.83858767582;7.01789636523;6.34862967437;6.10927071734;5.38279132687;8.5340699817;-2.07118823499
